"library_ID","Clade","Profile","Count","Count_sum","Count_freq","fastq_fwd_file_name","fastq_rev_file_name","host_genus","host_species","coral_tag","site_name","sequencing_run","expedition","sample_name","sra_accession","pub.name","lat","lon","level","continous.pressure.2km","expedition_class"
"288_S287_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",12226,19621,0.623107894602722,"288_S287_L001_R1_001.fastq.gz","288_S287_L001_R2_001.fastq.gz","Pocillopora","grandis","152",30,"run2","2015b","KI15b_55","SAMN49903756","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"288_S287_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",7395,19621,0.376892105397278,"288_S287_L001_R1_001.fastq.gz","288_S287_L001_R2_001.fastq.gz","Pocillopora","grandis","152",30,"run2","2015b","KI15b_55","SAMN49903756","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"PLATE3H11_S280_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",9081,9081,1,"PLATE3H11_S280_L001_R1_001.fastq.gz","PLATE3H11_S280_L001_R2_001.fastq.gz","Pocillopora","grandis","626",15,"SheddRun_Dec2020","2015c","KI15c_140","SAMN49904117","VL1",1.82843,-157.32182,1,0,"2_during"
"74-15C_S35_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",11952,19981,0.598168259846855,"74-15C_S35_L001_R1_001.fastq.gz","74-15C_S35_L001_R2_001.fastq.gz","Pocillopora","grandis","477b",27,"Bleaching3_run","2015c","KI15c_74","SAMN49903582","VH1",2.00973,-157.48941,5,7276,"2_during"
"74-15C_S35_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",8029,19981,0.401831740153145,"74-15C_S35_L001_R1_001.fastq.gz","74-15C_S35_L001_R2_001.fastq.gz","Pocillopora","grandis","477b",27,"Bleaching3_run","2015c","KI15c_74","SAMN49903582","VH1",2.00973,-157.48941,5,7276,"2_during"
"KI14FSYM261_S102_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",9167,15704,0.5837366276108,"KI14FSYM261_S102_L001_R1_001.fastq.gz","KI14FSYM261_S102_L001_R2_001.fastq.gz","Pocillopora","grandis","261",27,"run5","2014","KI14_261","SAMN49903933","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM261_S102_L001","D","D1/D1as-D1ax-D4-D1at-D6-D1au-D1aw-D1av",6537,15704,0.4162633723892,"KI14FSYM261_S102_L001_R1_001.fastq.gz","KI14FSYM261_S102_L001_R2_001.fastq.gz","Pocillopora","grandis","261",27,"run5","2014","KI14_261","SAMN49903933","VH1",2.00973,-157.48941,5,7276,"1_before"
"PLATE2A3_S113_L001","C","C42a/C42.2/C1/C42g-C1b-C42ad-C42ac-C1az-C42b",4020,7639,0.526246890954313,"PLATE2A3_S113_L001_R1_001.fastq.gz","PLATE2A3_S113_L001_R2_001.fastq.gz","Pocillopora","grandis","1225",35,"SheddRun_Dec2020","2019","KI19_207","SAMN49904092","M2",1.89417,-157.54283,3,1212.82819,"3_after"
"PLATE2A3_S113_L001","D","D1az",2085,7639,0.272941484487498,"PLATE2A3_S113_L001_R1_001.fastq.gz","PLATE2A3_S113_L001_R2_001.fastq.gz","Pocillopora","grandis","1225",35,"SheddRun_Dec2020","2019","KI19_207","SAMN49904092","M2",1.89417,-157.54283,3,1212.82819,"3_after"
"PLATE2A3_S113_L001","D","D1",1534,7639,0.200811624558188,"PLATE2A3_S113_L001_R1_001.fastq.gz","PLATE2A3_S113_L001_R2_001.fastq.gz","Pocillopora","grandis","1225",35,"SheddRun_Dec2020","2019","KI19_207","SAMN49904092","M2",1.89417,-157.54283,3,1212.82819,"3_after"
"99-15B_S362_L001","C","C31-C21-C31d-C31e-C21aj",11042,11042,1,"99-15B_S362_L001_R1_001.fastq.gz","99-15B_S362_L001_R2_001.fastq.gz","Montipora","aequituberculata","653",19,"Bleaching3_run","2015b","KI15b_99","SAMN49903482","VL2",1.80255,-157.27339,1,0,"1_before"
"226-15C_S105_L001","C","C31-C21-C31d-C31e-C21aj",16046,16046,1,"226-15C_S105_L001_R1_001.fastq.gz","226-15C_S105_L001_R2_001.fastq.gz","Montipora","aequituberculata","94b",35,"Bleaching3_run","2015c","KI15c_226","SAMN49903631","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"271-15C_S186_L001","C","C31-C21-C31d-C31e-C21aj",23717,23717,1,"271-15C_S186_L001_R1_001.fastq.gz","271-15C_S186_L001_R2_001.fastq.gz","Montipora","aequituberculata","811",5,"Bleaching3_run","2015c","KI15c_271","SAMN49903520","VL3",1.84,-157.481,1,0,"2_during"
"881-KI13_S199_L001","C","C31-C21-C31d-C31e-C21aj",5395,5395,1,"881-KI13_S199_L001_R1_001.fastq.gz","881-KI13_S199_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-881",15,"run10_shedd2024","2013","KI13_881","SAMN49904171","VL1",1.82843,-157.32182,1,0,"1_before"
"300-15C_S179_L001","C","C31-C21-C31d-C31e-C21aj",21182,21182,1,"300-15C_S179_L001_R1_001.fastq.gz","300-15C_S179_L001_R2_001.fastq.gz","Montipora","aequituberculata","840",5,"Bleaching3_run","2015c","KI15c_300","SAMN49903531","VL3",1.84,-157.481,1,0,"2_during"
"346-15C_S101_L001","C","C31-C21-C31d-C31e-C21aj",20643,20643,1,"346-15C_S101_L001_R1_001.fastq.gz","346-15C_S101_L001_R2_001.fastq.gz","Montipora","aequituberculata","437",30,"Bleaching3_run","2015c","KI15c_346","SAMN49903587","VH3",2.02572,-157.498,5,5085.684783,"2_during"
"444-15C_S233_L001","C","C31-C21-C31d-C31e-C21aj",18504,18504,1,"444-15C_S233_L001_R1_001.fastq.gz","444-15C_S233_L001_R2_001.fastq.gz","Montipora","aequituberculata","496",32,"Bleaching3_run","2015c","KI15c_444","SAMN49903593","VH2",1.984,-157.482,5,4860.745702,"2_during"
"237-15B_S302_L001","C","C31-C21-C31d-C31e-C21aj",11300,11300,1,"237-15B_S302_L001_R1_001.fastq.gz","237-15B_S302_L001_R2_001.fastq.gz","Montipora","aequituberculata","760",32,"Bleaching3_run","2015b","KI15b_237","SAMN49903501","VH2",1.984,-157.482,5,4860.745702,"1_before"
"296_S295_L001","C","C31-C21-C31d-C31e-C21aj",28145,28145,1,"296_S295_L001_R1_001.fastq.gz","296_S295_L001_R2_001.fastq.gz","Montipora","aequituberculata","437",30,"run2","2015b","KI15b_66","SAMN49903761","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"339_S338_L001","C","C31-C21-C31d-C31e-C21aj",26194,26194,1,"339_S338_L001_R1_001.fastq.gz","339_S338_L001_R2_001.fastq.gz","Montipora","aequituberculata","733",27,"run2","2015b","KI15b_211","SAMN49903746","VH1",2.00973,-157.48941,5,7276,"1_before"
"111-15C_S4_L001","C","C31-C21-C31d-C31e-C21aj",22460,22460,1,"111-15C_S4_L001_R1_001.fastq.gz","111-15C_S4_L001_R2_001.fastq.gz","Montipora","aequituberculata","593",15,"Bleaching3_run","2015c","KI15c_111","SAMN49903547","VL1",1.82843,-157.32182,1,0,"2_during"
"c-100_S100_L001","C","C31-C21-C31d-C31e-C21aj",9458,9458,1,"c-100_S100_L001_R1_001.fastq.gz","c-100_S100_L001_R2_001.fastq.gz","Montipora","aequituberculata","761",32,"run3","2015c","KI15c_473","SAMN49903808","VH2",1.984,-157.482,5,4860.745702,"2_during"
"419-15C_S136_L001","C","C31-C21-C31d-C31e-C21aj",18778,18778,1,"419-15C_S136_L001_R1_001.fastq.gz","419-15C_S136_L001_R2_001.fastq.gz","Montipora","aequituberculata","423",25,"Bleaching3_run","2015c","KI15c_419","SAMN49903576","M5",2.05002,-157.48611,3,1616.723937,"2_during"
"c-041_S41_L001","C","C31-C21-C31d-C31e-C21aj",74224,74224,1,"c-041_S41_L001_R1_001.fastq.gz","c-041_S41_L001_R2_001.fastq.gz","Montipora","aequituberculata","761",32,"run3","2015b","KI15b_238","SAMN49903806","VH2",1.984,-157.482,5,4860.745702,"1_before"
"420-15C_S144_L001","C","C31-C21-C31d-C31e-C21aj",21593,21593,1,"420-15C_S144_L001_R1_001.fastq.gz","420-15C_S144_L001_R2_001.fastq.gz","Montipora","aequituberculata","409",25,"Bleaching3_run","2015c","KI15c_420","SAMN49903573","M5",2.05002,-157.48611,3,1616.723937,"2_during"
"65-KI13_S246_L001","C","C31-C21-C31d-C31e-C21aj",10109,10109,1,"65-KI13_S246_L001_R1_001.fastq.gz","65-KI13_S246_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-65",30,"run10_shedd2024","2013","KI13_65","SAMN49904213","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"117-15B_S355_L001","C","C31-C21-C31d-C31e-C21aj",12587,12587,1,"117-15B_S355_L001_R1_001.fastq.gz","117-15B_S355_L001_R2_001.fastq.gz","Montipora","aequituberculata","671",19,"Bleaching3_run","2015b","KI15b_117","SAMN49903486","VL2",1.80255,-157.27339,1,0,"1_before"
"380-15C_S134_L001","C","C31-C21-C31d-C31e-C21aj",19218,19218,1,"380-15C_S134_L001_R1_001.fastq.gz","380-15C_S134_L001_R2_001.fastq.gz","Montipora","aequituberculata","85",8,"Bleaching3_run","2015c","KI15c_380","SAMN49903536","M1",1.886,-157.552,3,1212.82819,"2_during"
"15c-406_S370_L001","C","C31-C21-C31d-C31e-C21aj",6304,6304,1,"15c-406_S370_L001_R1_001.fastq.gz","15c-406_S370_L001_R2_001.fastq.gz","Montipora","aequituberculata","380",25,"Shedd_2021","2015c","KI15c_406","SAMN49904057","M5",2.05002,-157.48611,3,1616.723937,"2_during"
"15c-479_S291_L001","C","C31-C21-C31d-C31e-C21aj",7521,7521,1,"15c-479_S291_L001_R1_001.fastq.gz","15c-479_S291_L001_R2_001.fastq.gz","Montipora","aequituberculata","780",34,"Shedd_2021","2015c","KI15c_479","SAMN49904068","M3",1.90992,-157.53456,3,1212.82819,"2_during"
"157_S157_L001","C","C31-C21-C31d-C31e-C21aj",10827,10827,1,"157_S157_L001_R1_001.fastq.gz","157_S157_L001_R2_001.fastq.gz","Montipora","aequituberculata","137",30,"run2","2014","KI14_137","SAMN49903664","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"PLATE4C2_S299_L001","C","C31-C21-C31d-C31e-C21aj",25244,25244,1,"PLATE4C2_S299_L001_R1_001.fastq.gz","PLATE4C2_S299_L001_R2_001.fastq.gz","Montipora","aequituberculata","789",5,"SheddRun_Dec2020","2015c","KI15c_258","SAMN49904106","VL3",1.84,-157.481,1,0,"2_during"
"260_S259_L001","C","C31-C21-C31d-C31e-C21aj",16560,16560,1,"260_S259_L001_R1_001.fastq.gz","260_S259_L001_R2_001.fastq.gz","Montipora","aequituberculata","574",35,"run2","2015b","KI15b_12","SAMN49903796","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"284-15C_S123_L001","C","C31-C21-C31d-C31e-C21aj",22240,22240,1,"284-15C_S123_L001_R1_001.fastq.gz","284-15C_S123_L001_R2_001.fastq.gz","Montipora","aequituberculata","822",5,"Bleaching3_run","2015c","KI15c_284","SAMN49903524","VL3",1.84,-157.481,1,0,"2_during"
"282_S281_L001","C","C31-C21-C31d-C31e-C21aj",36762,36762,1,"282_S281_L001_R1_001.fastq.gz","282_S281_L001_R2_001.fastq.gz","Montipora","aequituberculata","137",30,"run2","2015b","KI15b_46","SAMN49903752","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"269_S268_L001","C","C31-C21-C31d-C31e-C21aj",20057,20057,1,"269_S268_L001_R1_001.fastq.gz","269_S268_L001_R2_001.fastq.gz","Montipora","aequituberculata","102",35,"run2","2015b","KI15b_27","SAMN49903788","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"272_S271_L001","C","C31-C21-C31d-C31e-C21aj",17652,17652,1,"272_S271_L001_R1_001.fastq.gz","272_S271_L001_R2_001.fastq.gz","Montipora","aequituberculata","110",35,"run2","2015b","KI15b_30","SAMN49903792","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"15b-307_S317_L001","C","C31-C21-C31d-C31e-C21aj",11605,11605,1,"15b-307_S317_L001_R1_001.fastq.gz","15b-307_S317_L001_R2_001.fastq.gz","Montipora","aequituberculata","811",5,"Shedd_2021","2015b","KI15b_307","SAMN49904038","VL3",1.84,-157.481,1,0,"1_before"
"456-15C_S273_L001","C","C31-C21-C31d-C31e-C21aj",16328,16328,1,"456-15C_S273_L001_R1_001.fastq.gz","456-15C_S273_L001_R2_001.fastq.gz","Montipora","aequituberculata","760",32,"Bleaching3_run","2015c","KI15c_456","SAMN49903604","VH2",1.984,-157.482,5,4860.745702,"2_during"
"371_S365_L001","C","C31-C21-C31d-C31e-C21aj",28705,28705,1,"371_S365_L001_R1_001.fastq.gz","371_S365_L001_R2_001.fastq.gz","Montipora","aequituberculata","841",34,"run2","2015b","KI15b_337","SAMN49903779","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"271_S270_L001","C","C31-C21-C31d-C31e-C21aj",18211,18211,1,"271_S270_L001_R1_001.fastq.gz","271_S270_L001_R2_001.fastq.gz","Montipora","aequituberculata","105",35,"run2","2015b","KI15b_29","SAMN49903789","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"102-15C_S75_L001","C","C31-C21-C31d-C31e-C21aj",29380,29380,1,"102-15C_S75_L001_R1_001.fastq.gz","102-15C_S75_L001_R2_001.fastq.gz","Montipora","aequituberculata","584",15,"Bleaching3_run","2015c","KI15c_102","SAMN49903545","VL1",1.82843,-157.32182,1,0,"2_during"
"203-15C_S24_L001","C","C31-C21-C31d-C31e-C21aj",19035,19035,1,"203-15C_S24_L001_R1_001.fastq.gz","203-15C_S24_L001_R2_001.fastq.gz","Montipora","aequituberculata","198",38,"Bleaching3_run","2015c","KI15c_203","SAMN49903637","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"341_S340_L001","C","C31-C21-C31d-C31e-C21aj",17481,17481,1,"341_S340_L001_R1_001.fastq.gz","341_S340_L001_R2_001.fastq.gz","Montipora","aequituberculata","317",34,"run2","2015b","KI15b_251","SAMN49903782","M3",1.90992,-157.53456,3,1212.82819,"1_before"
